machine_id_std,window_start,temp_mean_1h,temp_max_1h,temp_missing_count,pressure_mean_1h,pressure_max_1h,pressure_missing_count,window_end,temp_mean_24h,temp_max_24h,temp_std_24h,pressure_mean_24h,pressure_std_24h,incident_count_1h,incident_max_severity_1h,incident_count_prev_24h,incident_max_severity_prev_24h,future_incident_count_24h,label_failure_next_24h,split_set
MACH-01,2025-08-26 07:00:00,35.6,35.6,0.0,196.765,196.765,0.0,2025-08-26 08:00:00,43.484545454545454,103.95,20.10657174340587,196.400375,0.5072215457061742,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 08:00:00,34.91,34.91,0.0,197.583,197.583,0.0,2025-08-26 09:00:00,42.77,103.95,19.330000705450775,196.5317777777778,0.6168587313513761,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 09:00:00,36.45,36.45,0.0,197.715,197.715,0.0,2025-08-26 10:00:00,42.28384615384615,103.95,18.589889966709297,196.6501,0.6915466482216881,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 10:00:00,36.61,36.61,0.0,196.479,196.479,0.0,2025-08-26 11:00:00,41.878571428571426,103.95,17.92484560909494,196.63454545454545,0.6580839404872747,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 11:00:00,35.6,35.6,0.0,196.734,196.734,0.0,2025-08-26 12:00:00,41.46,103.95,17.34872082563191,196.64283333333333,0.6281149045623106,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 12:00:00,35.86,35.86,0.0,196.72,196.72,0.0,2025-08-26 13:00:00,41.11,103.95,16.81882595981856,196.64876923076923,0.601754954812184,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 13:00:00,36.87,36.87,0.0,197.004,197.004,0.0,2025-08-26 14:00:00,40.86058823529412,103.95,16.317195098495116,196.67414285714287,0.5858907560475455,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 14:00:00,38.3,38.3,0.0,197.36,197.36,0.0,2025-08-26 15:00:00,40.718333333333334,103.95,15.841505517431845,196.7198666666667,0.5916999561392772,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 15:00:00,38.12,38.12,0.0,196.154,196.154,0.0,2025-08-26 16:00:00,40.58157894736842,103.95,15.406712196369297,196.6845,0.5888811991112094,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 16:00:00,38.17,38.17,0.0,195.999,195.999,0.0,2025-08-26 17:00:00,40.461,103.95,15.00548492701042,196.64417647058823,0.5939267879223481,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 17:00:00,38.83,38.83,0.0,196.712,196.712,0.0,2025-08-26 18:00:00,40.38333333333333,103.95,14.629867509083374,196.64794444444445,0.5764153396560877,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 18:00:00,38.39,38.39,0.0,197.39,197.39,0.0,2025-08-26 19:00:00,40.29272727272727,103.95,14.28361238216659,196.68699999999998,0.5854719843377939,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 19:00:00,40.14,40.14,0.0,196.594,196.594,0.0,2025-08-26 20:00:00,40.286086956521736,103.95,13.95524591462112,196.68234999999999,0.5702358953238388,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 20:00:00,39.35,39.35,0.0,196.929,196.929,0.0,2025-08-26 21:00:00,40.24708333333333,103.95,13.649837227622157,196.69409523809523,0.5583972514941137,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 21:00:00,38.8,38.8,0.0,196.399,196.399,0.0,2025-08-26 22:00:00,40.197916666666664,103.95,13.6529659078059,196.68068181818182,0.5485597060322993,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 22:00:00,39.46,39.46,0.0,196.111,196.111,0.0,2025-08-26 23:00:00,40.371249999999996,103.95,13.6144326591465,196.65591304347828,0.5489535427473405,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-26 23:00:00,39.1,39.1,0.0,196.551,196.551,0.0,2025-08-27 00:00:00,37.66916666666666,40.14,1.4331841007583952,196.65154166666665,0.5373140915433074,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 00:00:00,39.31,39.31,0.0,196.373,196.373,0.0,2025-08-27 01:00:00,37.6625,40.14,1.424790602463937,196.680125,0.5007769886798902,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 01:00:00,39.27,39.27,0.0,196.622,196.622,0.0,2025-08-27 02:00:00,37.705000000000005,40.14,1.4579049888527453,196.7240833333333,0.4416293859026438,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 02:00:00,38.91,38.91,0.0,196.125,196.125,0.0,2025-08-27 03:00:00,37.7675,40.14,1.476739210440408,196.7039583333333,0.4578562978629292,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 03:00:00,37.68,37.68,0.0,196.581,196.581,0.0,2025-08-27 04:00:00,37.76833333333333,40.14,1.4766815519254946,196.69104166666668,0.4567215381452813,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 04:00:00,36.92,36.92,0.0,196.148,196.148,0.0,2025-08-27 05:00:00,37.747083333333336,40.14,1.4854057538676673,196.68437500000002,0.4636706864087673,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 05:00:00,36.4,36.4,0.0,195.958,195.958,0.0,2025-08-27 06:00:00,37.71541666666666,40.14,1.5064180930321025,196.65162499999997,0.4864738084463994,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 06:00:00,34.65,34.65,0.0,196.792,196.792,0.0,2025-08-27 07:00:00,37.65416666666666,40.14,1.6010211867991293,196.65824999999998,0.48729111466840724,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 07:00:00,36.18,36.18,0.0,196.147,196.147,0.0,2025-08-27 08:00:00,37.678333333333335,40.14,1.5727949828159415,196.63249999999996,0.4976238320869162,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 08:00:00,36.09,36.09,0.0,196.6,196.6,0.0,2025-08-27 09:00:00,37.7275,40.14,1.4992150119892398,196.59154166666667,0.45458160210353193,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 09:00:00,35.69,35.69,0.0,196.708,196.708,0.0,2025-08-27 10:00:00,37.69583333333333,40.14,1.534971793160084,196.54958333333332,0.3879698460567192,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 10:00:00,35.34,35.34,0.0,196.794,196.794,0.0,2025-08-27 11:00:00,37.64291666666667,40.14,1.5947590227302961,196.5627083333333,0.3907961193308573,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 11:00:00,36.98,36.98,0.0,196.066,196.066,0.0,2025-08-27 12:00:00,37.70041666666666,40.14,1.5419002369088903,196.53487500000003,0.4017019566252069,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 12:00:00,36.47,36.47,0.0,195.807,195.807,0.0,2025-08-27 13:00:00,37.725833333333334,40.14,1.515037427193495,196.49683333333334,0.42590983600498616,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 13:00:00,35.91,35.91,0.0,196.071,196.071,0.0,2025-08-27 14:00:00,37.68583333333333,40.14,1.5508648825922757,196.45795833333332,0.4201462974154113,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 14:00:00,37.46,37.46,0.0,195.589,195.589,0.0,2025-08-27 15:00:00,37.65083333333333,40.14,1.5458722503792912,196.3841666666667,0.4102359519006989,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 15:00:00,37.65,37.65,0.0,197.11,197.11,0.0,2025-08-27 16:00:00,37.63125,40.14,1.5426440106123775,196.42399999999998,0.4327127775165416,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 16:00:00,38.7,38.7,0.0,196.817,196.817,0.0,2025-08-27 17:00:00,37.653333333333336,40.14,1.5544401107701111,196.45808333333332,0.4299884646245084,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 17:00:00,38.71,38.71,0.0,196.349,196.349,0.0,2025-08-27 18:00:00,37.64833333333333,40.14,1.5506791406030556,196.4429583333333,0.4270427612400564,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 18:00:00,39.45,39.45,0.0,196.014,196.014,0.0,2025-08-27 19:00:00,37.6925,40.14,1.587382998084797,196.385625,0.3846304621208435,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 19:00:00,39.51,39.51,0.0,197.241,197.241,0.0,2025-08-27 20:00:00,37.66625,39.51,1.5499167228680608,196.41258333333334,0.4208396283070501,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 20:00:00,39.21,39.21,0.0,196.327,196.327,0.0,2025-08-27 21:00:00,37.66041666666667,39.51,1.5435545628210812,196.38750000000002,0.4064146522521148,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 21:00:00,40.16,40.16,0.0,196.271,196.271,0.0,2025-08-27 22:00:00,37.71708333333333,40.16,1.6107127214418082,196.38216666666665,0.407096470424239,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 22:00:00,40.43,40.43,0.0,195.514,195.514,0.0,2025-08-27 23:00:00,37.7575,40.43,1.667516377600293,196.35729166666667,0.4411972327524165,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-27 23:00:00,40.19,40.19,0.0,197.17,197.17,0.0,2025-08-28 00:00:00,37.80291666666667,40.43,1.7196978479970786,196.38308333333336,0.47015593312140946,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 00:00:00,38.71,38.71,0.0,196.54,196.54,0.0,2025-08-28 01:00:00,37.77791666666666,40.43,1.7010967796169545,196.39004166666666,0.4712347775575347,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 01:00:00,39.13,39.13,0.0,196.427,196.427,0.0,2025-08-28 02:00:00,37.772083333333335,40.43,1.6959901024287307,196.38191666666668,0.4687359427843765,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 02:00:00,39.11,39.11,0.0,195.863,195.863,0.0,2025-08-28 03:00:00,37.78041666666667,40.43,1.70230401200119,196.371,0.4779401454248024,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 03:00:00,38.1,38.1,0.0,196.705,196.705,0.0,2025-08-28 04:00:00,37.79791666666667,40.43,1.7033853228119,196.37616666666668,0.4809696425986117,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 04:00:00,37.47,37.47,0.0,196.502,196.502,0.0,2025-08-28 05:00:00,37.82083333333333,40.43,1.694738447606913,196.3909166666667,0.47909261305518713,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 05:00:00,35.89,35.89,0.0,197.047,197.047,0.0,2025-08-28 06:00:00,37.79958333333334,40.43,1.7163877112594068,196.43629166666668,0.48779891430496025,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 06:00:00,36.62,36.62,0.0,196.177,196.177,0.0,2025-08-28 07:00:00,37.88166666666667,40.43,1.60254598161438,196.41066666666666,0.4844424555647617,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 07:00:00,35.87,35.87,0.0,196.608,196.608,0.0,2025-08-28 08:00:00,37.86875,40.43,1.6180323866807542,196.429875,0.4826695973617843,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 08:00:00,35.6,35.6,0.0,197.105,197.105,0.0,2025-08-28 09:00:00,37.848333333333336,40.43,1.6443306201630463,196.45091666666667,0.5010655530025934,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 09:00:00,36.13,36.13,0.0,196.238,196.238,0.0,2025-08-28 10:00:00,37.86666666666667,40.43,1.621514768643051,196.43133333333333,0.49976391527849245,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 10:00:00,36.72,36.72,0.0,196.06,196.06,0.0,2025-08-28 11:00:00,37.924166666666665,40.43,1.5509545915105092,196.40075000000002,0.499063666758313,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 11:00:00,37.66,37.66,0.0,195.866,195.866,0.0,2025-08-28 12:00:00,37.9525,40.43,1.5391224207602692,196.39241666666666,0.5065105618596247,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 12:00:00,35.62,35.62,0.0,196.315,196.315,0.0,2025-08-28 13:00:00,37.91708333333333,40.43,1.5838491341381409,196.41358333333332,0.4913710115732144,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 13:00:00,37.63,37.63,0.0,196.845,196.845,0.0,2025-08-28 14:00:00,37.98875,40.43,1.5269757336985887,196.44583333333333,0.4933047974512304,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 14:00:00,37.77,37.77,0.0,195.476,195.476,0.0,2025-08-28 15:00:00,38.001666666666665,40.43,1.5236160267933143,196.44112499999997,0.5022957133956508,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 15:00:00,38.64,38.64,0.0,196.602,196.602,0.0,2025-08-28 16:00:00,38.04291666666667,40.43,1.5270787091888778,196.41995833333337,0.4832254383570404,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 16:00:00,38.55,38.55,0.0,195.054,195.054,0.0,2025-08-28 17:00:00,38.03666666666667,40.43,1.5245773945208736,196.34650000000002,0.5496777712204683,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 17:00:00,39.38,39.38,0.0,196.923,196.923,0.0,2025-08-28 18:00:00,38.06458333333333,40.43,1.543460198404212,196.37041666666667,0.5621375289457777,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 18:00:00,39.35,39.35,0.0,196.028,196.028,0.0,2025-08-28 19:00:00,38.06041666666667,40.43,1.5396879389263787,196.37099999999998,0.5617587289621834,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 19:00:00,38.79,38.79,0.0,196.777,196.777,0.0,2025-08-28 20:00:00,38.03041666666667,40.43,1.5170637519683308,196.35166666666666,0.5379971445428128,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 20:00:00,40.11,40.11,0.0,196.628,196.628,0.0,2025-08-28 21:00:00,38.06791666666667,40.43,1.5580589349981389,196.36420833333332,0.540897722323252,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 21:00:00,39.12,39.12,0.0,196.233,196.233,0.0,2025-08-28 22:00:00,38.02458333333333,40.43,1.5110980147379338,196.362625,0.5412379379115725,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 22:00:00,40.05,40.05,0.0,196.013,196.013,0.0,2025-08-28 23:00:00,38.00875,40.19,1.4865902406104574,196.38341666666668,0.5162272769326186,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-28 23:00:00,40.11,40.11,0.0,196.71,196.71,0.0,2025-08-29 00:00:00,38.00541666666667,40.11,1.4815678509948325,196.36425,0.4938055637420451,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 00:00:00,38.49,38.49,0.0,196.018,196.018,0.0,2025-08-29 01:00:00,37.996249999999996,40.11,1.4776944806897216,196.3425,0.49721214088502236,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 01:00:00,38.66,38.66,0.0,196.593,196.593,0.0,2025-08-29 02:00:00,37.97666666666667,40.11,1.4650765424926833,196.34941666666668,0.49958764880706286,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 02:00:00,38.62,38.62,0.0,196.347,196.347,0.0,2025-08-29 03:00:00,37.95625,40.11,1.4519516475959238,196.36958333333334,0.48875012880385843,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 03:00:00,37.43,37.43,0.0,196.33,196.33,0.0,2025-08-29 04:00:00,37.928333333333335,40.11,1.4555042952953399,196.35395833333334,0.48352721061568593,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 04:00:00,38.72,38.72,0.0,196.351,196.351,0.0,2025-08-29 05:00:00,37.98041666666666,40.11,1.4607457272606144,196.34766666666664,0.4824984493479501,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 05:00:00,36.68,36.68,0.0,196.063,196.063,0.0,2025-08-29 06:00:00,38.01333333333333,40.11,1.4199224310309786,196.30666666666664,0.4618551124839044,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 06:00:00,35.67,35.67,0.0,196.82,196.82,0.0,2025-08-29 07:00:00,37.97375,40.11,1.4727135926876458,196.33345833333337,0.47253267466194837,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 07:00:00,36.56,36.56,0.0,196.527,196.527,0.0,2025-08-29 08:00:00,38.002500000000005,40.11,1.4361399047749326,196.33008333333336,0.47077253038203554,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 08:00:00,35.74,35.74,0.0,195.914,195.914,0.0,2025-08-29 09:00:00,38.00833333333333,40.11,1.4262070910869369,196.2804583333333,0.4477451700675526,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 09:00:00,36.24,36.24,0.0,197.022,197.022,0.0,2025-08-29 10:00:00,38.01291666666667,40.11,1.4200718878516896,196.313125,0.4724318503878136,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 10:00:00,35.63,35.63,0.0,196.864,196.864,0.0,2025-08-29 11:00:00,37.9675,40.11,1.4794101350964453,196.346625,0.48210902722353327,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 11:00:00,36.61,36.61,0.0,196.954,196.954,0.0,2025-08-29 12:00:00,37.923750000000005,40.11,1.5042167180239039,196.39195833333335,0.48608690215769795,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 12:00:00,35.93,35.93,0.0,196.645,196.645,0.0,2025-08-29 13:00:00,37.93666666666667,40.11,1.484779786531575,196.40570833333334,0.4884768232823857,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 13:00:00,36.61,36.61,0.0,196.492,196.492,0.0,2025-08-29 14:00:00,37.89416666666667,40.11,1.5083504282800966,196.391,0.4799138509647522,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 14:00:00,37.78,37.78,0.0,196.821,196.821,0.0,2025-08-29 15:00:00,37.89458333333334,40.11,1.5083160179965354,196.44704166666668,0.44573324828106026,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 15:00:00,38.97,38.97,0.0,196.582,196.582,0.0,2025-08-29 16:00:00,37.90833333333333,40.11,1.5168865902025201,196.44620833333332,0.44544955105626555,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 16:00:00,39.05,39.05,0.0,196.167,196.167,0.0,2025-08-29 17:00:00,37.92916666666667,40.11,1.5294640057639577,196.49258333333333,0.3395572458193273,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 17:00:00,38.9,38.9,0.0,196.69,196.69,0.0,2025-08-29 18:00:00,37.909166666666664,40.11,1.5127139925274709,196.482875,0.3299099102983176,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 18:00:00,38.67,38.67,0.0,196.243,196.243,0.0,2025-08-29 19:00:00,37.880833333333335,40.11,1.4907626197372248,196.49183333333335,0.3197849367889335,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 19:00:00,40.35,40.35,0.0,196.314,196.314,0.0,2025-08-29 20:00:00,37.94583333333333,40.35,1.5643220970082858,196.47254166666667,0.31577426983963414,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 20:00:00,39.86,39.86,0.0,197.29,197.29,0.0,2025-08-29 21:00:00,37.93541666666667,40.35,1.5500518341029093,196.500125,0.35626191055604733,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 21:00:00,39.85,39.85,0.0,196.744,196.744,0.0,2025-08-29 22:00:00,37.96583333333333,40.35,1.581157849465869,196.52141666666662,0.35487032740899166,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 22:00:00,40.45,40.45,0.0,196.504,196.504,0.0,2025-08-29 23:00:00,37.9825,40.45,1.6059948833098399,196.54187499999998,0.3380396571152741,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-29 23:00:00,39.36,39.36,0.0,196.214,196.214,0.0,2025-08-30 00:00:00,37.95125,40.45,1.5696837468794114,196.52120833333333,0.3424473274847573,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 00:00:00,39.15,39.15,0.0,195.867,195.867,0.0,2025-08-30 01:00:00,37.97875,40.45,1.5852370896603378,196.51491666666664,0.35330943657227487,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 01:00:00,38.68,38.68,0.0,196.103,196.103,0.0,2025-08-30 02:00:00,37.97958333333333,40.45,1.5856159937734422,196.4945,0.3626357616840595,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 02:00:00,38.19,38.19,0.0,196.5,196.5,0.0,2025-08-30 03:00:00,37.961666666666666,40.45,1.5804860745618905,196.50087499999998,0.36127230636713636,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 03:00:00,37.06,37.06,0.0,196.36,196.36,0.0,2025-08-30 04:00:00,37.94625,40.45,1.5876857987814121,196.502125,0.36070683175990004,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 04:00:00,36.0,36.0,0.0,195.526,195.526,0.0,2025-08-30 05:00:00,37.83291666666667,40.45,1.6266542861550726,196.46775000000002,0.41147341295060635,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 05:00:00,36.84,36.84,0.0,196.637,196.637,0.0,2025-08-30 06:00:00,37.83958333333333,40.45,1.6220450837209148,196.49166666666667,0.40352971623420814,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 06:00:00,35.71,35.71,0.0,196.596,196.596,0.0,2025-08-30 07:00:00,37.84125,40.45,1.6197378008425505,196.48233333333334,0.39816018915994983,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 07:00:00,35.77,35.77,0.0,196.703,196.703,0.0,2025-08-30 08:00:00,37.80833333333333,40.45,1.6545606711428735,196.48966666666664,0.400631747495692,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 08:00:00,36.15,36.15,0.0,197.163,197.163,0.0,2025-08-30 09:00:00,37.82541666666666,40.45,1.634268827778734,196.54170833333333,0.40371206691281125,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 09:00:00,35.03,35.03,0.0,196.159,196.159,0.0,2025-08-30 10:00:00,37.775,40.45,1.702542855235382,196.50575,0.397457818379897,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 10:00:00,37.34,37.34,0.0,196.982,196.982,0.0,2025-08-30 11:00:00,37.84625,40.45,1.6436354522825312,196.51066666666668,0.40277641512346807,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 11:00:00,37.25,37.25,0.0,196.306,196.306,0.0,2025-08-30 12:00:00,37.87291666666666,40.45,1.6278219087684824,196.48366666666666,0.39337510217920113,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 12:00:00,36.49,36.49,0.0,195.768,195.768,0.0,2025-08-30 13:00:00,37.89625,40.45,1.602578933822117,196.447125,0.41771712006010997,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 13:00:00,37.18,37.18,0.0,196.358,196.358,0.0,2025-08-30 14:00:00,37.92,40.45,1.5868344205558647,196.44154166666667,0.41798668370371783,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 14:00:00,37.14,37.14,0.0,196.182,196.182,0.0,2025-08-30 15:00:00,37.89333333333334,40.45,1.5946477508451078,196.4149166666667,0.41308783324013154,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 15:00:00,36.91,36.91,0.0,196.29,196.29,0.0,2025-08-30 16:00:00,37.8075,40.45,1.5896082372163554,196.40275,0.4122520598730577,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 16:00:00,37.95,37.95,0.0,195.936,195.936,0.0,2025-08-30 17:00:00,37.76166666666667,40.45,1.5679359643830488,196.39312500000003,0.4206074605491206,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 17:00:00,39.86,39.86,0.0,196.313,196.313,0.0,2025-08-30 18:00:00,37.80166666666667,40.45,1.6099221333227025,196.37741666666668,0.4160532905526969,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 18:00:00,39.43,39.43,0.0,196.657,196.657,0.0,2025-08-30 19:00:00,37.833333333333336,40.45,1.635023378816145,196.3946666666667,0.41881122308234037,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 19:00:00,38.55,38.55,0.0,196.122,196.122,0.0,2025-08-30 20:00:00,37.75833333333333,40.45,1.5538302371228028,196.38666666666666,0.42223882245528,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 20:00:00,39.9,39.9,0.0,196.605,196.605,0.0,2025-08-30 21:00:00,37.76,40.45,1.5562021775435568,196.358125,0.37951207948928056,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 21:00:00,40.69,40.69,0.0,196.694,196.694,0.0,2025-08-30 22:00:00,37.795,40.69,1.613637532705695,196.35604166666667,0.3774332626486966,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 22:00:00,39.15,39.15,0.0,195.545,195.545,0.0,2025-08-30 23:00:00,37.740833333333335,40.69,1.5408154720279073,196.31608333333335,0.41041134367182136,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-30 23:00:00,38.58,38.58,0.0,196.675,196.675,0.0,2025-08-31 00:00:00,37.708333333333336,40.69,1.5131558345755898,196.33529166666665,0.416173404407646,0.0,,0.0,,0.0,False,train
MACH-01,2025-08-31 00:00:00,38.86,38.86,0.0,196.105,196.105,0.0,2025-08-31 01:00:00,37.69625,40.69,1.5022615198137268,196.34520833333332,0.40727001823561915,0.0,,0.0,,0.0,False,train
